Survived,Pclass,Sex,Age,HasCabin,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Fare_log,FamilySize,IsAlone
0,3,0,19.0,0,False,True,False,True,False,False,2.1719067693519296,1,1
1,1,1,42.0,0,False,False,True,False,False,False,5.4316456135398825,1,1
1,3,1,1.0,0,False,False,True,False,False,False,2.817902613071225,3,0
0,3,0,32.0,0,False,True,False,True,False,False,2.188856327665703,1,1
1,1,1,35.0,0,False,True,False,False,True,False,3.970291913552122,2,0
0,3,0,25.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
0,2,0,18.0,0,False,True,False,True,False,False,4.310799125385514,1,1
0,3,0,1.0,0,False,True,False,False,False,False,3.8691155044168695,8,0
1,2,1,36.0,0,False,True,True,False,False,False,2.6390573296152584,1,1
0,3,0,25.0,0,True,False,False,True,False,False,2.1666737276227077,1,1
1,2,1,17.0,0,False,False,True,False,False,False,2.5649493574615367,1,1
1,1,0,36.0,1,False,True,False,True,False,False,4.795790545596741,4,0
1,3,0,21.0,0,False,True,False,True,False,False,2.174274334826008,1,1
0,3,0,28.0,0,False,True,False,True,False,False,2.188856327665703,3,0
1,1,1,23.0,1,False,False,True,False,False,False,4.738607824217808,2,0
1,3,1,24.0,1,False,True,False,False,True,False,2.8735646395797834,3,0
0,3,0,22.0,0,False,True,False,True,False,False,2.174274334826008,1,1
0,3,1,31.0,0,False,True,True,False,False,False,2.180891922715322,1,1
0,2,0,46.0,0,False,True,False,True,False,False,3.295836866004329,1,1
0,2,0,23.0,0,False,True,False,False,False,True,2.4423470353692043,1,1
1,2,1,28.0,0,False,True,False,False,True,False,2.613739521630969,1,1
1,3,0,39.0,0,False,True,False,True,False,False,2.188856327665703,1,1
0,3,0,26.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
0,3,1,21.0,0,False,True,True,False,False,False,2.3818582738885534,2,0
0,3,0,28.0,0,False,True,False,True,False,False,2.8243506567983707,2,0
0,3,1,20.0,0,False,True,True,False,False,False,2.2682524139135403,1,1
0,2,0,34.0,0,False,True,False,True,False,False,3.091042453358316,2,0
0,3,0,51.0,0,False,True,False,True,False,False,2.169053700369523,1,1
1,2,0,3.0,0,False,True,False,False,False,False,2.9831534913471307,3,0
0,3,0,21.0,0,False,True,False,True,False,False,2.1719067693519296,1,1
0,3,1,21.5,0,False,True,True,False,False,False,3.275887339030031,5,0
0,3,0,25.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
0,3,0,25.0,0,True,False,False,True,False,False,2.061570298060867,1,1
1,1,1,33.0,1,True,False,True,False,False,False,4.51085950651685,2,0
0,2,0,30.0,0,False,True,False,True,False,False,0.0,1,1
1,3,0,44.0,0,False,True,False,True,False,False,2.188856327665703,1,1
0,3,1,21.5,0,False,True,False,False,True,False,2.2027647577118348,1,1
1,2,1,34.0,0,False,True,False,False,True,False,3.5115454388310208,3,0
1,2,1,18.0,0,False,True,True,False,False,False,2.6390573296152584,3,0
0,2,0,30.0,0,False,True,False,True,False,False,2.6390573296152584,1,1
0,3,1,10.0,0,False,True,True,False,False,False,3.224857896545748,3,0
0,3,0,25.0,0,False,False,False,True,False,False,2.1855792552411137,1,1
0,3,0,21.0,0,True,False,False,True,False,False,2.167143305297764,1,1
0,3,0,29.0,0,False,True,False,True,False,False,2.1832383353614797,1,1
0,3,1,28.0,0,False,True,False,False,True,False,2.7343675094195836,3,0
0,3,0,18.0,0,False,True,False,True,False,False,3.0545906305603445,3,0
0,3,0,25.0,0,False,True,False,True,False,False,2.1102132003465894,1,1
1,2,1,28.0,0,False,True,False,False,True,False,3.295836866004329,2,0
1,2,1,19.0,0,False,True,True,False,False,False,3.295836866004329,1,1
0,3,0,25.0,0,True,False,False,True,False,False,2.169053700369523,1,1
1,3,0,32.0,1,False,True,False,True,False,False,2.2027647577118348,1,1
1,1,0,28.0,1,False,True,False,True,False,False,3.3160025355989236,1,1
1,3,1,21.5,0,False,True,False,False,True,False,2.8390784635086144,2,0
1,2,1,42.0,0,False,True,False,False,True,False,3.295836866004329,2,0
0,3,0,17.0,0,False,True,False,True,False,False,2.094945728215801,1,1
0,1,0,50.0,1,False,True,False,True,False,False,4.041295341132285,2,0
1,1,1,14.0,1,False,True,True,False,False,False,4.795790545596741,4,0
0,3,1,21.0,0,False,True,True,False,False,False,3.5660053559634015,5,0
1,2,1,24.0,0,False,True,False,False,True,False,2.9831534913471307,6,0
0,1,0,64.0,1,False,True,False,True,False,False,5.575949103146316,6,0
0,2,0,31.0,0,False,True,False,True,False,False,2.4423470353692043,1,1
1,2,1,45.0,0,False,True,False,False,True,False,3.305053521109253,3,0
0,3,0,20.0,0,False,True,False,True,False,False,2.3513752571634776,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.1719067693519296,2,0
1,2,1,28.0,0,False,True,True,False,False,False,2.6390573296152584,1,1
1,3,0,25.0,0,False,True,False,True,False,False,2.2096470973347766,1,1
1,1,0,4.0,1,False,True,False,False,False,False,4.417131919904876,3,0
1,2,1,13.0,0,False,True,True,False,False,False,3.0204248861443626,2,0
1,1,0,34.0,0,False,True,False,True,False,False,3.3160025355989236,1,1
1,3,1,5.0,0,False,False,True,False,False,False,3.0085645861193133,4,0
1,1,0,52.0,1,False,True,False,False,False,True,3.449987545831587,1,1
0,2,0,36.0,0,False,True,False,True,False,False,3.3586377672433594,4,0
0,3,0,25.0,0,False,True,False,True,False,False,3.0429354648621407,2,0
0,1,0,30.0,1,False,False,False,True,False,False,3.3586377672433594,1,1
1,1,0,49.0,1,False,False,False,True,False,False,4.500966778400217,2,0
0,3,0,25.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
1,3,0,29.0,0,False,False,False,True,False,False,2.1855792552411137,1,1
0,1,0,65.0,1,False,True,False,True,False,False,3.3160025355989236,1,1
1,1,1,35.0,1,False,True,False,False,True,False,3.967694202798607,2,0
1,2,1,50.0,0,False,True,True,False,False,False,2.4423470353692043,1,1
0,3,0,25.0,0,True,False,False,True,False,False,2.169053700369523,1,1
1,1,0,48.0,1,False,True,False,True,False,False,3.3160025355989236,1,1
0,3,0,34.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
0,1,0,47.0,1,False,True,False,True,False,False,3.676300671907076,1,1
0,2,0,48.0,0,False,True,False,True,False,False,2.6390573296152584,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
0,3,0,38.0,0,False,True,False,True,False,False,2.0856720914304723,1,1
0,2,0,30.0,0,False,True,False,True,False,False,0.0,1,1
0,1,0,56.0,0,False,True,False,True,False,False,3.3160025355989236,1,1
0,3,0,25.0,0,True,False,False,True,False,False,2.1661924680884908,1,1
1,3,1,0.75,0,False,False,True,False,False,False,3.0085645861193133,4,0
0,3,0,25.0,0,False,True,False,True,False,False,2.1102132003465894,1,1
0,3,0,38.0,0,False,True,False,True,False,False,2.2682524139135403,1,1
1,2,1,33.0,0,False,True,False,False,True,False,3.3586377672433594,4,0
1,2,1,23.0,1,False,False,False,False,True,False,2.694066212646058,1,1
0,3,1,22.0,0,False,True,True,False,False,False,2.3830123421066602,1,1
0,1,0,40.0,1,False,True,False,True,False,False,3.970291913552122,1,1
0,2,0,34.0,0,False,True,False,True,False,False,3.091042453358316,2,0
0,3,0,29.0,0,False,True,False,True,False,False,2.0851502161468174,2,0
0,3,0,22.0,0,False,True,False,True,False,False,2.142510233146819,1,1
1,3,1,2.0,0,False,True,True,False,False,False,2.586823743668066,2,0
0,3,0,9.0,0,False,True,False,False,False,False,3.8691155044168695,8,0
0,2,0,30.0,0,False,True,False,True,False,False,0.0,1,1
0,3,0,50.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
1,3,1,63.0,0,False,True,False,False,True,False,2.3596740599781727,1,1
1,1,0,25.0,1,False,False,False,True,False,False,4.5226490762785785,2,0
0,3,1,21.5,0,False,True,True,False,False,False,3.275887339030031,5,0
1,1,1,35.0,1,False,True,False,False,True,False,4.51085950651685,2,0
0,1,0,58.0,1,False,False,False,True,False,False,3.4242626545931514,1,1
0,3,0,30.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
1,3,0,9.0,0,False,True,False,False,False,False,2.8273136219290276,3,0
0,3,0,25.0,0,False,True,False,True,False,False,3.0429354648621407,2,0
0,3,0,21.0,0,False,True,False,True,False,False,2.1102132003465894,1,1
0,1,0,55.0,1,False,True,False,True,False,False,3.449987545831587,1,1
0,1,0,71.0,0,False,False,False,True,False,False,3.922056501139853,1,1
0,3,0,21.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
0,3,0,25.0,0,False,False,False,True,False,False,2.738146075922933,1,1
1,1,1,54.0,1,False,False,True,False,False,False,4.37281811610993,2,0
0,3,0,25.0,0,False,True,False,True,False,False,2.7788192719904172,1,1
0,1,1,25.0,1,False,True,False,False,True,False,5.027492411162679,4,0
0,3,0,24.0,0,False,True,False,True,False,False,2.174274334826008,1,1
0,3,0,17.0,0,False,True,False,True,False,False,2.2682524139135403,1,1
0,3,1,21.0,0,True,False,True,False,False,False,2.169053700369523,1,1
0,3,1,21.5,0,True,False,True,False,False,False,2.155151800914312,1,1
0,3,1,37.0,0,False,True,True,False,False,False,2.3596740599781727,1,1
1,1,1,16.0,1,False,True,True,False,False,False,4.471638793363569,1,1
0,1,0,18.0,1,False,False,False,True,False,False,4.699570861409576,2,0
1,2,1,33.0,0,False,True,False,False,True,False,3.295836866004329,3,0
1,1,0,40.0,0,False,True,False,True,False,False,3.3160025355989236,1,1
0,3,0,28.0,0,False,True,False,True,False,False,3.1580636854714434,1,1
1,3,0,26.0,0,False,True,False,True,False,False,4.05171190165724,1,1
1,3,0,29.0,0,True,False,False,True,False,False,2.169053700369523,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
1,1,0,36.0,1,False,True,False,True,False,False,3.3064287218760624,1,1
1,1,1,54.0,0,False,False,False,False,True,False,4.100989104940769,2,0
0,3,0,24.0,0,False,True,False,True,False,False,2.139571923732859,1,1
0,1,0,47.0,1,False,True,False,True,False,False,3.5559421706858756,1,1
1,2,1,34.0,1,False,True,False,False,True,False,2.4423470353692043,1,1
0,3,0,25.0,0,True,False,False,True,False,False,3.224857896545748,1,1
1,2,1,36.0,0,False,True,False,False,True,False,3.295836866004329,2,0
0,3,0,32.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
1,1,1,30.0,1,False,True,True,False,False,False,4.548599834499697,1,1
0,3,0,22.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
0,3,0,25.0,0,False,False,False,True,False,False,2.1071782966514356,1,1
1,1,1,44.0,1,False,False,False,False,True,False,4.077184839375167,2,0
0,3,0,25.0,0,False,False,False,True,False,False,2.1076888046179385,1,1
0,3,0,40.5,0,True,False,False,True,False,False,2.169053700369523,1,1
1,2,1,50.0,0,False,True,True,False,False,False,2.4423470353692043,1,1
0,1,0,40.0,1,False,True,False,True,False,False,5.406181146423973,1,1
0,3,0,39.0,0,False,True,False,True,False,False,2.188856327665703,1,1
0,2,0,23.0,0,False,True,False,True,False,False,2.5257286443082556,4,0
1,2,1,2.0,0,False,True,True,False,False,False,3.295836866004329,3,0
0,3,0,25.0,0,False,False,False,True,False,False,2.1076888046179385,1,1
0,3,0,17.0,0,False,False,False,True,False,False,2.1076888046179385,3,0
1,3,1,21.5,0,False,False,False,False,True,False,3.1509523813392697,3,0
0,3,1,30.0,0,False,True,True,False,False,False,2.2682524139135403,1,1
1,2,1,7.0,0,False,True,True,False,False,False,3.305053521109253,3,0
0,1,0,45.0,1,False,True,False,False,False,True,3.3160025355989236,1,1
1,1,1,30.0,0,False,False,True,False,False,False,4.676792929661059,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.740840023925201,1,1
1,1,1,22.0,1,False,False,True,False,False,False,3.9219733362813143,3,0
1,1,1,36.0,1,False,True,True,False,False,False,4.276666119016055,3,0
0,3,1,9.0,0,False,True,True,False,False,False,3.4742929367327062,7,0
0,3,1,11.0,0,False,True,True,False,False,False,3.4742929367327062,7,0
1,2,0,32.0,0,False,True,False,True,False,False,3.295836866004329,2,0
0,1,0,50.0,1,False,False,False,True,False,False,4.676792929661059,2,0
0,1,0,64.0,0,False,True,False,True,False,False,3.295836866004329,1,1
1,2,1,19.0,0,False,True,False,False,True,False,3.295836866004329,2,0
1,2,0,30.0,0,False,False,False,True,False,False,2.6988412620169004,1,1
0,3,0,33.0,0,False,True,False,True,False,False,3.0692150503137943,3,0
1,2,0,8.0,0,False,True,False,False,False,False,3.6309854756950335,3,0
1,1,0,17.0,1,False,False,False,True,False,False,4.717456363787216,3,0
0,2,0,27.0,0,False,True,False,True,False,False,3.295836866004329,1,1
0,3,0,25.0,0,True,False,False,True,False,False,2.17806441028492,1,1
1,3,0,22.0,0,False,False,False,True,False,False,2.1071782966514356,1,1
1,3,1,22.0,0,False,True,True,False,False,False,2.1719067693519296,1,1
0,1,0,62.0,0,False,True,False,True,False,False,3.3160025355989236,1,1
1,1,1,48.0,1,False,False,False,False,False,True,3.703768066607687,2,0
0,1,0,40.0,0,False,False,False,True,False,False,5.4316456135398825,1,1
1,1,1,39.0,1,False,True,False,False,True,False,4.390118804571218,3,0
1,3,1,36.0,0,False,True,False,False,True,False,2.91235066461494,2,0
0,3,0,25.0,0,True,False,False,True,False,False,2.169053700369523,1,1
0,3,0,40.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
0,2,0,28.0,0,False,True,False,True,False,False,2.6741486494265287,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
0,3,1,21.5,0,False,True,True,False,False,False,2.2027647577118348,1,1
0,3,0,24.0,0,False,True,False,True,False,False,3.224857896545748,3,0
0,3,0,19.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
0,3,1,29.0,0,False,True,False,False,True,False,3.0944457464900235,5,0
0,3,0,25.0,0,False,False,False,True,False,False,2.1076888046179385,1,1
1,3,0,32.0,0,False,True,False,True,False,False,2.180891922715322,1,1
1,2,0,62.0,0,False,True,False,True,False,False,2.4423470353692043,1,1
1,1,1,53.0,1,False,True,False,False,True,False,3.960416900617205,3,0
1,1,0,36.0,1,False,True,False,True,False,False,3.3100867049215847,1,1
1,3,1,21.5,0,True,False,True,False,False,False,2.169053700369523,1,1
0,3,0,16.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
0,3,0,19.0,0,False,True,False,True,False,False,2.740840023925201,1,1
1,2,1,34.0,0,False,True,True,False,False,False,2.6390573296152584,1,1
1,1,1,39.0,1,False,True,False,False,True,False,4.041295341132285,2,0
0,3,1,21.5,0,False,False,False,False,True,False,2.738146075922933,2,0
1,3,0,32.0,0,False,True,False,True,False,False,2.188856327665703,1,1
1,2,1,25.0,0,False,True,True,False,False,False,3.4339872044851463,3,0
1,1,1,39.0,1,False,False,False,False,True,False,4.717456363787216,3,0
0,2,0,54.0,0,False,True,False,True,False,False,3.295836866004329,1,1
0,1,0,36.0,1,False,False,False,True,False,False,3.716616209085536,1,1
0,3,0,25.0,0,False,False,False,True,False,False,2.2734137156937657,1,1
1,1,1,18.0,1,False,True,True,False,False,False,4.390118804571218,3,0
0,2,0,47.0,0,False,True,False,True,False,False,2.772588722239781,1,1
1,1,0,60.0,1,False,False,False,True,False,False,4.384523514872469,3,0
0,3,0,22.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
0,3,0,35.0,0,False,True,False,True,False,False,2.094945728215801,1,1
1,1,1,52.0,1,False,False,False,False,True,False,4.37281811610993,2,0
0,3,0,47.0,0,False,True,False,True,False,False,2.1102132003465894,1,1
0,3,1,21.5,0,True,False,True,False,False,False,2.169053700369523,3,0
0,2,0,37.0,0,False,True,False,True,False,False,3.295836866004329,2,0
0,3,0,36.0,0,False,True,False,True,False,False,3.224857896545748,3,0
1,2,1,28.0,0,False,True,True,False,False,False,3.5263605246161616,1,1
0,3,0,49.0,0,False,True,False,True,False,False,0.0,1,1
0,3,0,25.0,0,False,False,False,True,False,False,2.1071782966514356,1,1
1,1,0,49.0,1,False,False,False,False,False,True,4.0592215752427645,2,0
1,2,1,24.0,0,False,True,False,False,True,False,3.332204510175204,4,0
0,3,0,25.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
0,1,0,40.0,0,False,True,False,True,False,False,3.770459441106359,1,1
0,3,0,44.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
1,1,0,35.0,0,False,False,False,True,False,False,3.3160025355989236,1,1
0,3,0,36.0,0,False,True,False,True,False,False,2.806386101823072,2,0
0,3,0,30.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
1,1,0,27.0,0,False,True,False,True,False,False,3.449987545831587,1,1
1,2,1,22.0,0,False,False,False,False,True,False,3.7513658711253766,4,0
1,1,1,40.0,1,False,True,True,False,False,False,5.039951348430309,1,1
0,3,1,39.0,0,False,True,False,False,True,False,3.4742929367327062,7,0
0,3,0,25.0,0,False,True,False,True,False,False,2.0856720914304723,1,1
1,3,1,21.5,0,True,False,True,False,False,False,2.803360380906535,2,0
0,3,0,25.0,0,True,False,False,True,False,False,2.169053700369523,1,1
0,3,0,35.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
1,2,1,24.0,0,False,True,True,False,False,False,4.189654742026425,4,0
0,3,0,34.0,0,False,True,False,True,False,False,2.7343675094195836,3,0
0,3,1,26.0,0,False,True,False,False,True,False,2.8390784635086144,2,0
1,2,1,4.0,1,False,True,True,False,False,False,3.6888794541139363,4,0
0,2,0,26.0,0,False,True,False,True,False,False,2.4423470353692043,1,1
0,3,0,27.0,0,False,False,False,True,False,False,2.737880811060884,2,0
1,1,0,42.0,1,False,True,False,True,False,False,3.9806942251907276,2,0
1,3,0,20.0,0,False,False,False,True,False,False,2.817902613071225,3,0
0,3,0,21.0,0,False,True,False,True,False,False,2.180891922715322,1,1
0,3,0,21.0,0,False,True,False,True,False,False,2.8390784635086144,1,1
0,1,0,61.0,1,False,True,False,True,False,False,3.5061818266142577,1,1
0,2,0,57.0,0,True,False,False,False,False,True,2.5915163848462583,1,1
1,1,1,21.0,1,False,True,True,False,False,False,4.368919865004903,1,1
0,3,0,26.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
0,3,0,25.0,0,True,False,False,True,False,False,2.167143305297764,1,1
1,1,0,80.0,1,False,True,False,True,False,False,3.4339872044851463,1,1
0,3,0,51.0,0,False,True,False,True,False,False,2.086193694502369,1,1
1,1,0,32.0,1,False,False,False,False,False,True,3.449987545831587,1,1
0,1,0,40.0,0,False,True,False,True,False,False,0.0,1,1
0,3,1,9.0,0,False,True,True,False,False,False,3.3638415951183864,6,0
1,2,1,28.0,0,False,True,True,False,False,False,2.6390573296152584,1,1
0,3,0,32.0,0,False,True,False,True,False,False,2.188856327665703,1,1
0,2,0,31.0,0,False,True,False,True,False,False,3.305053521109253,3,0
0,3,1,41.0,0,False,True,False,False,True,False,3.705920919968788,6,0
0,3,0,25.0,0,False,True,False,True,False,False,2.8390784635086144,2,0
0,3,0,20.0,0,False,True,False,True,False,False,2.180891922715322,1,1
1,1,1,24.0,1,False,False,True,False,False,False,4.252771798816619,1,1
0,3,1,2.0,0,False,True,True,False,False,False,3.3638415951183864,6,0
1,3,0,25.0,0,False,True,False,True,False,False,4.05171190165724,1,1
1,3,1,0.75,0,False,False,True,False,False,False,3.0085645861193133,4,0
1,1,0,48.0,1,False,False,False,True,False,False,4.353230991152628,2,0
0,3,0,19.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
1,1,0,56.0,1,False,False,False,False,False,True,3.597312260588446,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.145931282948669,1,1
1,3,1,23.0,0,False,True,True,False,False,False,2.145931282948669,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
1,2,1,18.0,0,False,True,True,False,False,False,3.1780538303479458,2,0
0,3,0,21.0,0,False,True,False,True,False,False,2.2442459824059346,1,1
1,3,1,21.5,0,True,False,True,False,False,False,2.17806441028492,1,1
0,3,1,18.0,0,True,False,True,False,False,False,2.0476928433652555,1,1
0,2,0,24.0,0,False,True,False,True,False,False,4.310799125385514,3,0
0,3,0,25.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
0,3,1,32.0,0,True,False,False,False,True,False,2.803360380906535,3,0
0,2,0,23.0,0,False,True,False,True,False,False,2.6390573296152584,1,1
0,1,0,58.0,1,False,False,False,True,False,False,4.738607824217808,3,0
1,1,0,50.0,0,False,True,False,False,False,True,4.902678819257608,3,0
0,3,0,40.0,0,False,False,False,True,False,False,2.1071782966514356,1,1
0,1,0,47.0,1,False,True,False,True,False,False,3.2804411805263554,1,1
0,3,0,36.0,0,False,True,False,True,False,False,2.139571923732859,1,1
1,3,0,20.0,0,False,True,False,True,False,False,2.188856327665703,2,0
0,2,0,32.0,0,False,True,False,True,False,False,4.310799125385514,3,0
0,2,0,25.0,0,False,True,False,True,False,False,2.6390573296152584,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.1719067693519296,1,1
0,3,0,43.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
1,1,1,35.0,1,False,True,False,False,True,False,3.970291913552122,2,0
1,2,1,40.0,0,False,True,False,False,True,False,3.6888794541139363,3,0
0,1,0,31.0,1,False,True,False,True,False,False,3.970291913552122,2,0
0,2,0,70.0,0,False,True,False,True,False,False,2.4423470353692043,1,1
1,2,0,31.0,0,False,True,False,True,False,False,2.6390573296152584,1,1
0,2,0,30.0,0,False,True,False,True,False,False,0.0,1,1
0,3,0,18.0,0,False,True,False,True,False,False,2.1719067693519296,1,1
0,3,0,24.5,0,False,True,False,True,False,False,2.2027647577118348,1,1
1,3,1,18.0,0,False,True,True,False,False,False,2.3833998102837652,1,1
0,3,1,43.0,0,False,True,False,False,True,False,3.8691155044168695,8,0
1,1,0,36.0,1,False,False,False,True,False,False,6.240917354759096,2,0
0,3,1,21.5,0,True,False,True,False,False,False,2.212386825075897,1,1
1,1,0,27.0,1,False,False,False,True,False,False,4.353230991152628,1,1
0,3,0,20.0,0,False,True,False,True,False,False,2.3248357019288655,1,1
0,3,0,14.0,0,False,True,False,True,False,False,3.8691155044168695,8,0
0,2,0,60.0,0,False,True,False,True,False,False,3.6888794541139363,3,0
0,2,0,25.0,0,False,False,False,True,False,False,3.7513658711253766,4,0
0,3,0,14.0,0,False,True,False,True,False,False,3.705920919968788,6,0
0,3,0,19.0,0,False,True,False,True,False,False,2.4133032309283076,1,1
0,3,0,18.0,0,False,True,False,True,False,False,2.174274334826008,1,1
1,1,1,15.0,1,False,True,True,False,False,False,5.35817698994543,2,0
1,1,0,31.0,1,False,True,False,True,False,False,4.060443010546419,2,0
1,3,1,4.0,0,False,False,True,False,False,False,2.668387256845834,2,0
1,3,0,25.0,0,False,True,False,True,False,False,4.05171190165724,1,1
0,3,0,25.0,0,False,False,False,True,False,False,2.1071782966514356,1,1
0,1,0,60.0,0,False,True,False,False,False,True,3.3160025355989236,1,1
0,2,0,52.0,0,False,True,False,True,False,False,2.6741486494265287,1,1
0,3,0,44.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
1,3,1,21.5,0,True,False,True,False,False,False,2.167143305297764,1,1
0,1,0,49.0,1,False,False,False,True,False,False,4.717456363787216,3,0
0,3,0,42.0,1,False,True,False,True,False,False,2.157559320943788,1,1
1,1,1,18.0,1,False,False,False,False,True,False,5.4316456135398825,2,0
1,1,0,35.0,1,False,True,False,True,False,False,3.3064287218760624,1,1
0,3,1,18.0,0,False,False,True,False,False,False,2.737880811060884,2,0
0,3,0,25.0,0,True,False,False,True,False,False,2.1681046787623672,1,1
0,3,0,26.0,0,False,True,False,True,False,False,2.180891922715322,2,0
0,2,0,39.0,0,False,True,False,True,False,False,3.295836866004329,1,1
1,2,1,45.0,0,False,True,False,False,True,False,2.6741486494265287,1,1
1,1,0,42.0,1,False,True,False,True,False,False,3.3064287218760624,1,1
1,1,1,22.0,0,False,True,True,False,False,False,5.027492411162679,1,1
1,3,0,25.0,0,False,False,False,False,False,False,2.7878344138303452,3,0
1,1,1,24.0,1,False,False,True,False,False,False,3.922056501139853,1,1
0,1,0,40.0,1,False,True,False,True,False,False,3.3160025355989236,1,1
1,1,0,48.0,1,False,True,False,True,False,False,3.970291913552122,2,0
0,3,0,29.0,0,False,True,False,True,False,False,2.3497835148230464,1,1
0,2,0,52.0,0,False,True,False,True,False,False,2.6390573296152584,1,1
0,3,0,19.0,1,False,True,False,True,False,False,2.157559320943788,1,1
1,1,1,38.0,1,False,False,True,False,False,False,5.4316456135398825,1,1
1,2,1,27.0,1,False,True,True,False,False,False,2.4423470353692043,1,1
0,3,0,25.0,0,True,False,False,True,False,False,2.803360380906535,1,1
0,3,0,33.0,0,False,True,False,True,False,False,2.1719067693519296,1,1
1,2,1,6.0,0,False,True,True,False,False,False,3.5263605246161616,2,0
0,3,0,17.0,0,False,True,False,True,False,False,2.086193694502369,2,0
0,2,0,34.0,0,False,True,False,True,False,False,2.6390573296152584,1,1
0,2,0,50.0,0,False,True,False,True,False,False,2.6390573296152584,1,1
1,1,0,27.0,1,False,True,False,True,False,False,3.9908341858524357,2,0
0,3,0,20.0,0,False,True,False,True,False,False,2.2682524139135403,1,1
1,2,1,30.0,0,False,True,False,False,True,False,3.091042453358316,4,0
1,3,1,21.5,0,True,False,True,False,False,False,2.1676241075599285,1,1
0,2,0,25.0,0,False,True,False,True,False,False,3.295836866004329,2,0
0,3,1,25.0,0,False,True,True,False,False,False,2.188856327665703,2,0
1,1,1,29.0,1,False,True,True,False,False,False,5.35817698994543,1,1
0,3,0,11.0,0,False,False,False,True,False,False,2.9850504252071306,1,1
0,2,0,30.0,0,False,True,False,True,False,False,0.0,1,1
0,2,0,23.0,0,False,True,False,True,False,False,2.6390573296152584,1,1
0,2,0,23.0,0,False,True,False,True,False,False,2.6390573296152584,1,1
0,3,0,28.5,0,False,True,False,True,False,False,2.8390784635086144,1,1
0,3,1,48.0,0,False,True,False,False,True,False,3.5660053559634015,5,0
1,1,0,35.0,1,False,False,False,True,False,False,6.240917354759096,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
1,1,0,40.0,1,False,True,False,True,False,False,3.4339872044851463,1,1
0,1,0,36.0,1,False,True,False,True,False,False,4.380149874661021,2,0
1,1,1,21.0,1,False,False,True,False,False,False,5.5735788721243535,5,0
0,3,0,24.0,0,False,True,False,True,False,False,2.8390784635086144,2,0
1,3,0,31.0,0,False,True,False,True,False,False,2.188856327665703,1,1
0,1,0,70.0,1,False,True,False,False,False,True,4.276666119016055,3,0
0,3,0,16.0,0,False,True,False,True,False,False,3.056356895370426,3,0
1,2,1,30.0,0,False,True,True,False,False,False,2.6390573296152584,1,1
0,1,0,19.0,1,False,True,False,True,False,False,3.9908341858524357,2,0
0,3,0,31.0,0,True,False,False,True,False,False,2.169053700369523,1,1
1,2,1,4.0,0,False,True,True,False,False,False,3.1780538303479458,3,0
1,3,0,6.0,1,False,True,False,False,False,False,2.600836116795061,2,0
0,3,0,33.0,0,False,True,False,True,False,False,2.3513752571634776,1,1
0,3,0,23.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
1,2,1,48.0,0,False,True,False,False,True,False,4.189654742026425,4,0
1,2,0,0.67,0,False,True,False,False,False,False,2.740840023925201,3,0
0,3,0,28.0,0,False,True,False,True,False,False,2.174274334826008,1,1
0,2,0,18.0,0,False,True,False,True,False,False,2.5257286443082556,1,1
0,3,0,34.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
1,1,1,33.0,1,False,True,False,False,False,True,4.471638793363569,1,1
